104007038    0  53,07854 -27,85035 3,4247   0,0007 3  138,74  18,94 -18,989 0,108 42,68  0,21  432,34    3,84000000e+01 173,42    49,86  0,18  0,06   1,24   0,00 0,63 0,00
104009041    0  53,07784 -27,84641 3,4865   0,0010 2  164,72  62,76 -17,693 0,345 42,24  0,48    0,00    0,00000000e+00 157,96    57,34  0,16  0,07   0,67   0,00 0,50 0,00
104012048    0  53,07593 -27,85257 3,5504   0,0011 2   16,72  15,98 -18,175 0,231 41,44  2,14    0,00    0,00000000e+00 148,82     0,00  0,02  0,13   3,86   0,00 0,37 0,00
104015052    0  53,07621 -27,85842 3,6548   0,0011 3   80,04  10,59 -19,497 0,086 42,64  0,24    0,00    0,00000000e+00 199,76    52,93  0,24  0,06   2,36   0,00 0,25 0,00
104019059    0  53,08675 -27,84781 4,0234   0,0009 2   54,00   9,29 -19,514 0,068 42,48  0,37  718,87    2,95200000e+01 306,87    90,47  0,16  0,09   1,95   0,00 0,29 0,00
104024069    0  53,08440 -27,84311 4,2859   0,0013 1   65,96  22,92 -18,403 0,259 42,12  0,58    0,00    0,00000000e+00 201,05    47,41  0,16  0,06   3,47   0,00 0,98 0,00
104032086    0  53,08571 -27,85349 4,7371   0,0016 2   79,91  21,25 -19,303 0,232 42,57  0,36    0,00    0,00000000e+00 307,65    52,96  0,16  0,05   2,38   0,00 0,63 0,00
105005027    0  53,08995 -27,87263 3,2009   0,0011 3   83,39   8,59 -20,202 0,065 42,94  0,19    0,00    0,00000000e+00 372,60    42,66  0,22  0,04   1,25   0,00 0,49 0,00
105007031    0  53,08468 -27,87467 3,5511   0,0015 2   78,53  17,70 -18,666 0,142 42,30  0,42  635,24    1,64860000e+02 163,55    77,50 -0,03  0,12   1,78   0,00 0,55 0,00
105009034    0  53,08893 -27,86062 3,8305   0,0012 2   26,80   5,00 -20,253 0,044 42,47  0,42    0,00    0,00000000e+00 232,16    55,51 -0,17  0,08   2,20   0,00 0,28 0,00
106003018    0  53,07478 -27,80484 2,9747   0,0010 3   68,41   7,33 -19,713 0,054 42,66  0,22    0,00    0,00000000e+00 273,54    42,48  0,19  0,03   0,73   0,00 0,30 0,00
106004019    0  53,07130 -27,80642 3,2214   0,0012 3   86,96  17,01 -18,866 0,116 42,43  0,38    0,00    0,00000000e+00 334,41    59,77  0,23  0,05   3,75   0,00 0,39 0,00
106007033    0  53,08772 -27,80570 3,3908   0,0011 3  113,23   7,92 -20,192 0,046 43,07  0,13    0,00    0,00000000e+00 330,68    19,16  0,17  0,02   1,01   0,00 0,50 0,00
106008034    0  53,07763 -27,79663 3,4113   0,0012 2  107,12  21,08 -18,535 0,124 42,39  0,37    0,00    0,00000000e+00 177,73    93,25 -0,21  0,11   0,94   0,00 0,51 0,00
106009035    0  53,07875 -27,79501 3,4168   0,0050 2   87,81  25,43 -18,277 0,184 42,20  0,54  208,89    6,36030000e+02 100,02    83,24  0,29  0,08   0,94   0,00 0,50 0,00
106012043    0  53,07203 -27,79697 3,5718   0,0013 2  106,39  37,32 -17,774 0,276 42,08  0,55    0,00    0,00000000e+00 174,10   117,12  0,26  0,17   3,77   0,00 0,44 0,00
106014046    0  53,07173 -27,79843 3,6520   0,0008 3   64,11   3,77 -21,075 0,019 43,18  0,13  626,40    2,42800000e+01 274,44    22,32  0,18  0,03   1,90   0,00 0,61 0,00
106015047    0  53,08612 -27,80187 3,6534   0,0011 3   22,81   6,62 -19,405 0,072 42,06  0,65    0,00    0,00000000e+00 193,11    52,72  0,22  0,06   0,50   0,00 0,44 0,00
106019055    0  53,07318 -27,80196 3,9567   0,0012 3  129,99  34,81 -18,594 0,239 42,49  0,35    0,00    0,00000000e+00 182,37    36,47  0,22  0,03   0,81   0,00 1,00 0,00
106021059    0  53,08808 -27,80403 4,0879   0,0018 3  138,49  17,98 -19,222 0,099 42,77  0,21  311,31    1,87050000e+02 221,68    18,34  0,19  0,02   2,51   0,00 0,45 0,00
106025070    0  53,08424 -27,79555 4,1230   0,0013 2  461,13   0,00 -16,635 0,000 42,26  0,50    0,00    0,00000000e+00 119,51    81,68  0,18  0,16   1,00   0,00 1,00 0,00
106027072    0  53,07838 -27,79542 4,2783   0,0013 3   92,32   0,00 -18,957 0,000 42,49  0,38    0,00    0,00000000e+00 233,16    51,21  0,15  0,08   0,92   0,00 0,50 0,00
106032083    0  53,07551 -27,80684 4,3584   0,0014 2  103,81  44,92 -17,952 0,325 42,14  0,72    0,00    0,00000000e+00 230,40    76,85  0,19  0,09   1,21   0,00 0,64 0,00
106035088    0  53,07147 -27,79840 4,7168   0,0018 2   63,04  10,71 -19,856 0,095 42,68  0,33    0,00    0,00000000e+00 309,13    92,43  0,26  0,06   4,42   0,00 0,23 0,00
107004077    0  53,08410 -27,81323 3,0536   0,0012 2  251,40 130,43 -17,495 0,524 42,34  0,42  602,17    1,38110000e+02  83,49   245,69  0,22  0,23   0,94   0,00 0,31 0,00
107008086    0  53,09140 -27,81415 3,2538   0,0010 3   83,16  29,50 -18,010 0,257 42,07  0,60    0,00    0,00000000e+00  47,53   142,29  0,17  0,11   2,52   0,00 0,37 0,00
107015098    0  53,08402 -27,82342 3,6531   0,0016 3   21,34   3,07 -20,795 0,021 42,59  0,33    0,00    0,00000000e+00 377,75   106,51  0,19  0,09   0,86   0,00 0,51 0,00
107016099    0  53,08168 -27,81110 3,7083   0,0014 3   55,16   5,43 -20,583 0,036 42,92  0,21    0,00    0,00000000e+00 394,99    49,76  0,19  0,04   1,95   0,00 0,81 0,00
107024120    0  53,08150 -27,82680 4,2793   0,0014 2   47,11  17,73 -18,661 0,223 42,08  0,72    0,00    0,00000000e+00 174,28   102,34  0,10  0,18  11,25   0,00 0,37 0,00
107033150    0  53,09364 -27,82035 4,7985   0,0019 2   83,37  15,03 -19,864 0,141 42,81  0,29    0,00    0,00000000e+00 495,54    71,59  0,23  0,05   2,29   0,00 0,41 0,00
107034151    0  53,08097 -27,82126 4,8044   0,0027 3   70,98   8,94 -19,726 0,066 42,68  0,25  463,58    2,53220000e+02 219,43    31,79  0,23  0,05   0,69   0,00 0,47 0,00
107041159    0  53,08799 -27,81312 5,3128   0,0014 3   88,38   9,62 -20,148 0,044 42,95  0,23    0,00    0,00000000e+00 183,07    20,65  0,33  0,03   5,54   0,00 0,65 0,00
108006104    0  53,09532 -27,82316 3,1631   0,0015 2   46,88   6,83 -19,929 0,056 42,58  0,31    0,00    0,00000000e+00 342,87   119,16  0,24  0,09   7,16   0,00 0,75 0,00
108009107    0  53,09144 -27,83961 3,3816   0,0019 2  423,85 124,29 -16,939 0,247 42,34  0,42  759,82    2,23840000e+02 407,82   118,80  0,00  0,09   1,00   0,00 0,50 0,00
108010108    0  53,09115 -27,82770 3,4750   0,0016 2   47,69  15,13 -18,619 0,128 42,07  0,68    0,00    0,00000000e+00 196,07   119,24  0,09  0,13   2,12   0,00 0,45 0,00
108017130    0  53,09593 -27,82940 4,0448   0,0015 2  163,01  41,48 -18,483 0,183 42,55  0,44    0,00    0,00000000e+00 300,05   113,00  0,17  0,14   3,64   0,00 0,26 0,00
108030156    0  53,08345 -27,83096 4,8442   0,0016 2   98,87  20,35 -19,095 0,128 42,58  0,39    0,00    0,00000000e+00 224,42    56,46  0,30  0,07   2,14   0,00 0,54 0,00
109003027    0  53,08913 -27,84309 3,2004   0,0049 2  122,07  51,79 -17,417 0,316 42,00  0,71  218,11    6,58780000e+02 135,21   297,49  0,40  0,22   1,00   0,00 1,00 0,00
109004028    0  53,09935 -27,83920 3,2669   0,0018 2   33,91   7,22 -19,647 0,048 42,33  0,48    0,00    0,00000000e+00 318,05   179,61  0,27  0,19   3,97   0,00 0,33 0,00
109006034    0  53,09828 -27,84658 3,3725   0,0037 2   71,00  14,02 -18,983 0,097 42,39  0,40  502,64    4,75000000e+02 420,28    97,05  0,25  0,08   3,24   0,00 0,55 0,00
109008036    0  53,09898 -27,84684 3,5842   0,0010 1   85,72  21,76 -18,412 0,157 42,24  0,48    0,00    0,00000000e+00  14,44   166,00 -0,07  0,05   1,00   0,00 1,00 0,00
109009037    0  53,09645 -27,84054 3,5922   0,0010 3   34,23   4,61 -20,224 0,032 42,57  0,30    0,00    0,00000000e+00  65,94   534,69  0,25  0,13   5,78   0,00 0,19 0,00
109010038    0  53,09467 -27,85129 3,6042   0,0011 2  291,02 240,52 -16,830 0,858 42,14  0,52    0,00    0,00000000e+00 129,94    44,91  0,20  0,05   1,00   0,00 1,00 0,00
109014056    0  53,09161 -27,85506 4,0605   0,0014 3   59,39  14,30 -19,020 0,114 42,32  0,50    0,00    0,00000000e+00 238,64    74,06  0,09  0,08   2,79   0,00 0,76 0,00
109015057    0  53,09419 -27,85278 4,0587   0,0015 3  866,84   0,00 -16,533 0,000 42,49  0,38  558,99    1,39330000e+02 191,12    37,72  0,20  0,06   1,00   0,00 1,00 0,00
109017059    0  53,09995 -27,83842 4,1481   0,0014 3   60,41   8,99 -20,152 0,048 42,78  0,33    0,00    0,00000000e+00 272,99    63,98  0,16  0,08   3,36   0,00 0,26 0,00
109024083    0  53,08971 -27,84514 4,7350   0,0051 2   35,29   8,10 -19,912 0,067 42,45  0,51  706,24    4,98220000e+02 321,99   147,23  0,10  0,15   3,64   0,00 0,30 0,00
109025084    0  53,10303 -27,84144 4,7687   0,0009 3  140,68  30,07 -18,691 0,179 42,57  0,31  413,84    2,50600000e+01 149,39    23,06  0,14  0,04   1,00   0,00 1,00 0,00
110002003    0  53,10474 -27,85706 3,3520   0,0012 2   70,00  20,98 -18,435 0,153 42,16  0,61  483,18    1,38420000e+02  82,43   180,52 -0,03  0,19   1,00   0,00 1,00 0,00
110003005    0  53,11131 -27,86294 3,4125   0,0008 2  369,09 122,58 -18,245 0,338 42,81  0,26  532,72    3,65100000e+01 244,11    48,04  0,12  0,05   2,61   0,00 0,28 0,00
110004006    0  53,10865 -27,86447 3,4123   0,0026 2   69,05   7,32 -19,795 0,045 42,70  0,22  631,38    3,26490000e+02 388,74    84,31  0,18  0,06   6,72   0,00 0,32 0,00
110006008    0  53,10292 -27,86317 3,6999   0,0021 3   57,87   7,87 -19,558 0,065 42,53  0,28  561,50    2,43480000e+02 286,42   108,53  0,08  0,13   2,53   0,00 0,38 0,00
110007009    0  53,09457 -27,85621 3,7021   0,0042 3   96,78  14,70 -19,380 0,090 42,68  0,29  510,38    4,99850000e+02 246,72    62,50  0,29  0,04   5,16   0,00 0,91 0,00
110015049    0  53,10448 -27,86724 4,1425   0,0014 2   56,34   9,59 -19,947 0,058 42,67  0,37    0,00    0,00000000e+00 204,17    68,52  0,33  0,11   3,75   0,00 0,92 0,00
110018062    0  53,10563 -27,86284 4,6456   0,0011 2   40,52  14,67 -19,602 0,092 42,39  0,81    0,00    0,00000000e+00  15,56   135,62 -0,10  0,09   1,00   0,00 0,50 0,00
111001001    0  53,08950 -27,79506 3,0899   0,0013 3  164,72  52,47 -17,717 0,255 42,25  0,49    0,00    0,00000000e+00 200,89   114,96  0,33  0,06   1,00   0,00 1,00 0,00
111002002    0  53,09027 -27,80699 3,4849   0,0013 1   98,23  32,70 -17,952 0,228 42,12  0,59    0,00    0,00000000e+00 281,30   139,77 -0,14  0,18   1,00   0,00 1,00 0,00
111009022    0  53,09957 -27,80215 4,2058   0,0032 3   45,58   5,67 -20,609 0,034 42,84  0,28  225,77    3,38600000e+02 443,68    72,03  0,15  0,05   3,36   0,00 0,37 0,00
111010023    0  53,10017 -27,79439 4,2827   0,0016 2  102,42  59,86 -17,982 0,539 42,15  0,70    0,00    0,00000000e+00 189,60   104,62  0,19  0,17   1,00   0,00 1,00 0,00
111015030    0  53,09810 -27,80105 4,4874   0,0013 3   75,22  22,01 -18,940 0,258 42,39  0,39    0,00    0,00000000e+00 140,62    54,78  0,14  0,10   3,89   0,00 0,10 0,00
111016031    0  53,10222 -27,79321 4,4986   0,0012 3   95,55  14,49 -19,576 0,077 42,75  0,31    0,00    0,00000000e+00 199,85    19,45  0,17  0,03   3,42   0,00 0,42 0,00
111021036    0  53,10331 -27,79967 5,9916   0,0019 3  146,78  26,66 -19,936 0,064 43,08  0,40    0,00    0,00000000e+00 309,68    53,05  0,18  0,05   3,72   0,00 0,31 0,00
112005037    0  53,10819 -27,81740 3,0557   0,0010 2  211,86  75,50 -17,566 0,314 42,29  0,47    0,00    0,00000000e+00 224,12    72,33  0,06  0,09   1,00   0,00 1,00 0,00
112006038    0  53,10331 -27,81587 3,3281   0,0013 3  238,94  69,17 -17,820 0,251 42,45  0,40    0,00    0,00000000e+00 263,48   122,82  0,16  0,15   1,00   0,00 1,00 0,00
112007039    0  53,09872 -27,80802 3,4606   0,0008 2   79,67  21,39 -18,440 0,156 42,22  0,52  395,15    6,87400000e+01 103,18    42,32  0,19  0,05   0,93   0,00 0,38 0,00
112014060    0  53,10416 -27,81728 4,2830   0,0018 3   84,53  18,82 -18,751 0,153 42,37  0,39    0,00    0,00000000e+00 201,35   105,46  0,12  0,14   4,65   0,00 0,20 0,00
112022074    0  53,10229 -27,81857 4,7691   0,0022 3   71,01  27,13 -18,784 0,212 42,31  0,75    0,00    0,00000000e+00 252,46   135,23  0,19  0,14   3,15   0,00 0,55 0,00
112027079    0  53,10192 -27,81079 5,1236   0,0014 2 1020,60   0,00 -16,633 0,000 42,60  0,36    0,00    0,00000000e+00 173,56    70,22  0,28  0,15   1,00   0,00 1,00 0,00
113005024    0  53,10082 -27,83075 3,2671   0,0009 3   88,69  38,81 -17,757 0,381 41,99  0,60    0,00    0,00000000e+00  50,10    87,86  0,18  0,08   1,00   0,00 0,50 0,00
113007030    0  53,11390 -27,83117 3,6407   0,0042 3   73,08  12,29 -19,405 0,065 42,57  0,36 1649,33    4,75050000e+02 298,42   138,22 -0,23  0,19   3,02   0,00 0,26 0,00
113014051    0  53,10108 -27,83154 4,1509   0,0047 1   73,70  35,17 -18,517 0,382 42,22  0,74  239,99    5,19720000e+02 287,12   157,17  0,02  0,18   4,94   0,00 0,24 0,00
114006067    0  53,11138 -27,83609 3,4335   0,0011 3   71,74  20,49 -18,406 0,143 42,16  0,58    0,00    0,00000000e+00 167,35    57,65  0,23  0,07   2,16   0,00 0,48 0,00
114010076    0  53,11410 -27,84072 4,0323   0,0007 3  102,71  15,16 -19,288 0,094 42,67  0,27  227,37    3,08700000e+01  97,66    29,42  0,23  0,04   0,50   0,00 1,00 0,00
114019101    0  53,11665 -27,83973 4,7154   0,0043 3  111,96  18,74 -19,476 0,126 42,78  0,28  489,45    4,24930000e+02 239,87    39,12  0,25  0,04   0,66   0,00 0,66 0,00
115004089    0  53,11653 -27,86426 3,0228   0,0007 3  137,42  17,47 -19,437 0,113 42,86  0,17  569,13    2,27600000e+01 240,80    26,03  0,20  0,03   3,47   0,00 0,28 0,00
115008100    0  53,12085 -27,85644 3,1075   0,0028 2   54,71  18,33 -17,989 0,172 41,88  0,68  664,36    3,69800000e+02 149,39    55,43  0,24  0,07   2,37   0,00 0,23 0,00
115012104    0  53,12415 -27,85122 3,3117   0,0006 3   39,89   5,82 -19,805 0,066 42,47  0,30  426,94    1,77500000e+01 209,26    52,23  0,23  0,05   5,28   0,00 0,45 0,00
115020114    0  53,11998 -27,85196 3,5815   0,0011 2   17,60   2,11 -20,512 0,038 42,39  0,26    0,00    0,00000000e+00 183,60    52,34 -0,13  0,08   0,80   0,00 0,54 0,00
115021115    0  53,12078 -27,86221 3,5920   0,0010 3  118,28  35,61 -18,076 0,277 42,25  0,36    0,00    0,00000000e+00  69,95   333,93  0,27  0,06   1,92   0,00 0,62 0,00
115022116    0  53,12719 -27,85628 3,5999   0,0014 3   18,56   3,26 -20,206 0,043 42,29  0,39    0,00    0,00000000e+00 339,81    90,71  0,14  0,08   9,42   0,00 0,22 0,00
115024120    0  53,12510 -27,85224 3,6892   0,0130 3   65,83   6,69 -19,919 0,045 42,73  0,21  389,18    1,57602000e+03 513,39   244,71  0,28  0,09   2,47   0,00 0,49 0,00
115028125    0  53,12262 -27,85784 3,7016   0,0021 3    9,53   3,81 -19,949 0,054 41,90  0,91    0,00    0,00000000e+00 267,46   187,35  0,02  0,21   0,79   0,00 1,00 0,00
115032151    0  53,12596 -27,85895 4,0266   0,0021 1   37,24  12,99 -19,446 0,312 42,29  0,45    0,00    0,00000000e+00 398,05   195,78  0,11  0,18   6,00   0,00 0,32 0,00
115035156    0  53,11478 -27,84967 4,1214   0,0013 2   54,39  20,85 -18,446 0,262 42,06  0,68    0,00    0,00000000e+00 171,96    63,79  0,31  0,09   0,54   0,00 0,57 0,00
115036157    0  53,11183 -27,85579 4,3073   0,0010 3  158,32  54,41 -18,022 0,326 42,35  0,38  383,34    7,55700000e+01 102,88    68,64  0,16  0,14   1,00   0,00 1,00 0,00
115043175    0  53,12133 -27,85744 4,7748   0,0016 3  160,11  26,15 -18,846 0,099 42,69  0,31    0,00    0,00000000e+00 249,43    62,46  0,39  0,03   5,08   0,00 0,21 0,00
115045177    0  53,11328 -27,86276 4,8439   0,0015 2   70,73  26,87 -18,295 0,284 42,11  0,63    0,00    0,00000000e+00 196,07    93,08  0,09  0,16   3,06   0,00 0,20 0,00
116002059    0  53,13204 -27,84885 3,0597   0,0012 3   32,83   6,87 -19,338 0,066 42,19  0,46  534,81    1,38650000e+02 158,54    87,54  0,20  0,11   1,53   0,00 0,92 0,00
116005062    0  53,13854 -27,85767 3,1075   0,0018 3   53,05  10,30 -19,550 0,048 42,49  0,44    0,00    0,00000000e+00 351,62   159,14  0,40  0,14   2,97   0,00 0,24 0,00
116011072    0  53,13156 -27,85384 3,2708   0,0009 2  601,63   0,00 -16,025 0,000 42,13  0,50  498,98    7,42000000e+01 148,10    81,43  0,26  0,12   1,00   0,00 1,00 0,00
116015086    0  53,14231 -27,85496 3,4864   0,0011 2   55,66  22,23 -18,133 0,148 41,94  0,86    0,00    0,00000000e+00 146,80   100,53  0,34  0,16   1,00   0,00 1,00 0,00
116016087    0  53,13052 -27,85355 3,6041   0,0011 2  224,36  77,05 -17,622 0,320 42,34  0,40    0,00    0,00000000e+00 107,65   101,15  0,12  0,16   1,65   0,00 0,70 0,00
116019092    0  53,13737 -27,84361 3,6987   0,0018 3  116,00  10,94 -19,624 0,053 42,86  0,18  408,33    1,96130000e+02 317,05    47,05  0,15  0,04   1,99   0,00 0,72 0,00
116021094    0  53,13252 -27,85631 3,7005   0,0013 3  123,37  40,49 -17,858 0,252 42,18  0,53    0,00    0,00000000e+00 196,69    74,88  0,02  0,09   1,00   0,00 1,00 0,00
116023096    0  53,13530 -27,85592 3,9408   0,0016 2  108,27  60,09 -17,798 0,523 42,10  0,62    0,00    0,00000000e+00 329,13   135,72 -0,05  0,15   1,00   0,00 1,00 0,00
116024097    0  53,13832 -27,85286 3,9622   0,0011 2   90,53  92,48 -17,847 1,026 42,04  0,86  285,98    9,80300000e+01 131,79   101,52  0,18  0,14   1,00   0,00 0,50 0,00
116035137    0  53,13375 -27,85572 4,7676   0,0013 2  144,74  47,72 -18,003 0,206 42,30  0,62    0,00    0,00000000e+00 174,08    61,20 -0,01  0,12   1,00   0,00 0,91 0,00
116039142    0  53,13171 -27,84706 5,3216   0,0016 3   77,23  14,07 -19,572 0,058 42,66  0,40    0,00    0,00000000e+00 221,09    69,41  0,20  0,09   3,17   0,00 0,64 0,00
117001001    0  53,15824 -27,84796 3,0199   0,0017 2   48,34   8,79 -18,981 0,072 42,22  0,39    0,00    0,00000000e+00 393,78   192,35 -0,31  0,18   3,78   0,00 0,29 0,00
117002002    0  53,15414 -27,84659 3,0257   0,0010 2  189,66  58,16 -17,418 0,276 42,19  0,39    0,00    0,00000000e+00 208,41    95,97 -0,17  0,13   1,00   0,00 1,00 0,00
117005019    0  53,15397 -27,85184 3,3632   0,0013 2   47,10  14,76 -18,198 0,097 41,89  0,69  507,93    1,40120000e+02 108,79    41,51  0,36  0,05  16,31   0,00 0,10 0,00
117006020    0  53,14707 -27,84750 3,5686   0,0018 2  232,78   0,00 -16,436 0,000 41,88  0,83    0,00    0,00000000e+00 192,75   174,57  0,24  0,21   0,01   0,00 0,41 0,00
117011043    0  53,15137 -27,84619 3,9531   0,0011 2  147,55  46,04 -17,613 0,251 42,16  0,48    0,00    0,00000000e+00 177,40    46,13 -0,01  0,08   1,00   0,00 1,00 0,00
117017058    0  53,15944 -27,84433 4,4294   0,0013 2  162,41  73,68 -17,750 0,444 42,25  0,44    0,00    0,00000000e+00 155,87    46,59  0,16  0,06   0,83   0,00 1,00 0,00
117019062    0  53,16103 -27,84562 4,7919   0,0013 2  139,41  99,35 -17,672 0,707 42,16  0,65    0,00    0,00000000e+00 120,61    60,36  0,07  0,12   1,00   0,00 1,00 0,00
117027076    0  53,16086 -27,84165 5,3158   0,0015 2   38,69   0,00 -19,030 0,137 42,14  0,74    0,00    0,00000000e+00 127,62    64,80  0,19  0,15   2,99   0,00 0,31 0,00
117028077    0  53,14765 -27,84198 5,4029   0,0014 3   60,22  20,84 -19,337 0,110 42,46  0,76    0,00    0,00000000e+00 133,19    44,41  0,13  0,10   2,89   0,00 0,50 0,00
117029078    0  53,15678 -27,83954 5,5108   0,0027 2   37,24   7,20 -21,089 0,020 42,95  0,44    0,00    0,00000000e+00 539,75   144,21 -0,02  0,10   7,42   0,00 0,31 0,00
117039091    0  53,15621 -27,83608 5,7633   0,0017 3  119,88  38,28 -18,873 0,159 42,57  0,65    0,00    0,00000000e+00 252,27    38,70  0,22  0,04   1,23   0,00 1,00 0,00
118002011    0  53,16479 -27,83690 3,1314   0,0023 3   23,04   3,68 -20,079 0,035 42,34  0,36 1059,47    2,82000000e+02 331,49    71,73  0,16  0,07   2,82   0,00 0,66 0,00
118006033    0  53,16279 -27,84316 3,6485   0,0016 2   19,88   3,05 -20,298 0,033 42,36  0,35    0,00    0,00000000e+00 495,58   117,85  0,27  0,09   4,23   0,00 0,39 0,00
118014057    0  53,16241 -27,84286 4,0931   0,0029 2   25,58   7,07 -19,569 0,080 42,18  0,61  220,99    3,20680000e+02 192,59   122,61  0,15  0,15   1,20   0,00 0,98 0,00
118018066    0  53,16279 -27,83963 4,4028   0,0045 2  132,74  33,56 -18,532 0,203 42,48  0,39 1072,25    4,58890000e+02 218,86    88,51  0,03  0,15   1,67   0,00 0,30 0,00
118021073    0  53,17530 -27,83138 4,4139   0,0014 2  113,54  48,74 -18,134 0,400 42,25  0,50    0,00    0,00000000e+00 112,40   110,20  0,05  0,21   1,60   0,00 0,20 0,00
118034094    0  53,17527 -27,84111 5,2932   0,0014 3   93,20  21,57 -19,743 0,199 42,81  0,32    0,00    0,00000000e+00 204,12    44,04  0,09  0,08   5,23   0,00 0,76 0,00
119001001    0  53,19558 -27,83457 2,9963   0,0015 1   20,04   3,06 -20,702 0,024 42,53  0,35    0,00    0,00000000e+00 308,94    98,74  0,22  0,06   2,64   0,00 0,57 0,00
119002002    0  53,19051 -27,82452 3,0557   0,0017 1  181,89  46,92 -17,976 0,197 42,39  0,42  689,38    2,14880000e+02 142,70   182,20 -0,00  0,24   3,40   0,00 0,20 0,00
119003003    0  53,18362 -27,84267 3,3023   0,0011 3  126,01  24,39 -18,507 0,150 42,45  0,31    0,00    0,00000000e+00 259,78    31,10  0,23  0,02   1,22   0,00 0,49 0,00
119004004    0  53,18914 -27,83627 3,3142   0,0010 3  118,54  15,25 -19,073 0,109 42,65  0,18  637,41    8,75100000e+01 318,75    37,53  0,17  0,04   2,55   0,00 0,50 0,00
119005005    0  53,18045 -27,82970 3,3300   0,0010 3   34,18   2,80 -21,057 0,042 42,90  0,17    0,00    0,00000000e+00 268,13    29,73  0,27  0,03   1,17   0,00 0,55 0,00
119006006    0  53,18788 -27,84116 3,3895   0,0011 2   34,12   4,35 -20,239 0,034 42,57  0,28    0,00    0,00000000e+00 263,75    49,45  0,23  0,05   1,50   0,00 0,35 0,00
119007007    0  53,19475 -27,83809 3,3905   0,0011 2  101,19  36,04 -17,763 0,291 42,05  0,54    0,00    0,00000000e+00 142,65    89,46  0,05  0,13   1,72   0,00 0,60 0,00
119016033    0  53,18628 -27,84188 4,0321   0,0019 2  291,57   0,00 -16,513 0,000 42,01  0,69    0,00    0,00000000e+00 114,82   193,19  0,40  0,14   1,00   0,00 1,00 0,00
119017034    0  53,18147 -27,82915 4,0373   0,0012 2  620,67   0,00 -16,464 0,000 42,32  0,38    0,00    0,00000000e+00 122,13    56,93 -0,23  0,06   1,00   0,00 1,00 0,00
119023056    0  53,18615 -27,83429 4,4327   0,0013 2  126,94  49,96 -17,841 0,330 42,18  0,57    0,00    0,00000000e+00 251,06    52,16  0,06  0,08   1,83   0,00 0,52 0,00
119026065    0  53,18701 -27,83726 4,4954   0,0022 2  127,30  54,95 -18,685 0,442 42,52  0,31  468,23    2,07340000e+02 312,74    59,68  0,21  0,06   3,40   0,00 0,90 0,00
119027066    0  53,18910 -27,82780 4,5019   0,0015 2   36,05  14,35 -18,657 0,203 41,96  0,81    0,00    0,00000000e+00 176,56    79,36  0,21  0,14   3,66   0,00 0,33 0,00
119029068    0  53,18211 -27,84392 4,7549   0,0013 3  134,92  22,68 -18,808 0,118 42,60  0,29    0,00    0,00000000e+00 170,08    51,38  0,17  0,10   1,00   0,00 1,00 0,00
119031070    0  53,17985 -27,84299 4,8326   0,0014 3  188,64 179,99 -18,870 1,024 42,77  0,22    0,00    0,00000000e+00 259,95    28,76  0,25  0,02   1,14   0,00 1,00 0,00
119033072    0  53,19093 -27,83751 5,0752   0,0016 2  324,25   0,00 -16,594 0,000 42,09  0,73    0,00    0,00000000e+00 129,63    90,63 -0,05  0,20   1,00   0,00 1,00 0,00
119036075    0  53,18887 -27,83346 5,3319   0,0016 2   81,31  35,83 -18,425 0,297 42,22  0,79    0,00    0,00000000e+00 123,63    72,69  0,24  0,12   2,50   0,00 0,56 0,00
119038077    0  53,18327 -27,83536 5,5632   0,0022 2   82,34  41,77 -18,718 0,282 42,35  1,00    0,00    0,00000000e+00 218,29   102,90  0,20  0,09   1,00   0,00 1,00 0,00
119039078    0  53,17746 -27,83097 5,6115   0,0015 2  194,44  57,23 -18,493 0,266 42,63  0,37    0,00    0,00000000e+00 137,44    78,28  0,39  0,22   1,00   0,00 1,00 0,00
119040079    0  53,19182 -27,82491 5,7816   0,0029 2   38,71   8,12 -20,298 0,042 42,65  0,47    0,00    0,00000000e+00 355,69   144,49  0,19  0,09   2,69   0,00 0,81 0,00
120003003    0  53,21057 -27,82799 3,2970   0,0020 2 1195,17   0,00 -15,996 0,000 42,42  0,26  914,58    2,33200000e+02 253,74   114,49  0,19  0,15   1,00   0,00 1,00 0,00
120004004    0  53,19757 -27,83211 3,3648   0,0014 2  123,28  55,09 -17,530 0,416 42,05  0,52    0,00    0,00000000e+00 152,30   125,20  0,18  0,16   1,00   0,00 1,00 0,00
120006008    0  53,21218 -27,82928 3,6709   0,0049 1   55,57  13,45 -18,967 0,102 42,27  0,51  889,74    5,84680000e+02 346,41   185,93  0,01  0,19   5,37   0,00 0,34 0,00
120009015    0  53,20267 -27,83105 4,1557   0,0012 3  117,79  15,22 -19,410 0,104 42,78  0,20    0,00    0,00000000e+00 230,07    21,09  0,19  0,03   2,45   0,00 0,35 0,00
120011018    0  53,20385 -27,83302 4,4294   0,0017 2   99,40  31,60 -18,349 0,272 42,28  0,45    0,00    0,00000000e+00 209,68   108,49  0,27  0,17   3,15   0,00 0,20 0,00
120017026    0  53,21025 -27,82652 4,8114   0,0041 2   51,01  32,48 -18,057 0,186 41,87  1,41  127,10    3,97370000e+02  97,73    96,88  0,39  0,07   1,00   0,00 0,20 0,00
120018027    0  53,20269 -27,82263 4,8465   0,0013 3  931,87   0,00 -16,849 0,000 42,65  0,22    0,00    0,00000000e+00 166,32    19,89  0,18  0,03   0,97   0,00 0,20 0,00
